สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2566,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,จังหวัด,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. งบประมาณรายจ่ายประจำปี 66,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณ
,,,,,,"5,434", แห่ง,,,"5,347", แห่ง,,,"5,640", แห่ง
88,กาญจนบุรี ท่าม่วง อบต.พังตรุ,กาญจนบุรี,ท่าม่วง,อบต.,อบต.พังตรุ,1,"  1,491,600 ","  1,491,600 ",  -   ,1 ,"  1,491,600 ","  1,491,600 ",  -   ,1 ,"  1,491,600 "
89,กาญจนบุรี ท่าม่วง อบต.รางสาลี่,กาญจนบุรี,ท่าม่วง,อบต.,อบต.รางสาลี่,5,"  9,927,800 ","  9,927,800 ",  -   ,5 ,"  9,927,800 ","  9,927,800 ",  -   ,3 ,"  5,201,200 "
90,กาญจนบุรี ท่าม่วง อบต.หนองตากยา,กาญจนบุรี,ท่าม่วง,อบต.,อบต.หนองตากยา,8,"  21,157,000 ","  21,157,000 ",  -   ,8 ,"  11,892,000 ","  11,892,000 ",  -   ,4 ,"  7,160,000 "
91,กาญจนบุรี ท่ามะกา ทต.ดอนขมิ้น,กาญจนบุรี,ท่ามะกา,ทต.,ทต.ดอนขมิ้น,14,"  40,715,000 ","  40,715,000 ",  -   ,14 ,"  25,333,000 ","  25,333,000 ",  -   ,2 ,"  6,000,000 "
92,กาญจนบุรี ท่ามะกา ทต.ท่ามะกา,กาญจนบุรี,ท่ามะกา,ทต.,ทต.ท่ามะกา,3,"  17,132,000 ","  17,132,000 ",  -   ,3 ,"  17,132,000 ","  17,132,000 ",  -   ,1 ,"  5,770,000 "
93,กาญจนบุรี ท่ามะกา ทต.ท่าไม้,กาญจนบุรี,ท่ามะกา,ทต.,ทต.ท่าไม้,1,"  2,400,000 ","  2,400,000 ",  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
94,กาญจนบุรี ท่ามะกา ทต.พระแท่น,กาญจนบุรี,ท่ามะกา,ทต.,ทต.พระแท่น,7,"  28,504,000 ","  28,504,000 ",  -   ,6 ,"  16,945,000 ","  16,945,000 ",  -   ,3 ,"  4,871,000 "
95,กาญจนบุรี ท่ามะกา ทต.พระแท่นลำพระยา,กาญจนบุรี,ท่ามะกา,ทต.,ทต.พระแท่นลำพระยา,4,"  24,119,000 ","  24,119,000 ",  -   ,4 ,"  24,119,000 ","  24,119,000 ",  -   ,2 ,"  14,273,000 "
96,กาญจนบุรี ท่ามะกา ทต.ลูกแก,กาญจนบุรี,ท่ามะกา,ทต.,ทต.ลูกแก,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
97,กาญจนบุรี ท่ามะกา ทต.หนองลาน,กาญจนบุรี,ท่ามะกา,ทต.,ทต.หนองลาน,5,"  12,486,000 ","  12,486,000 ",  -   ,5 ,"  10,136,000 ","  10,136,000 ",  -   ,3 ,"  7,696,000 "
98,กาญจนบุรี ท่ามะกา ทต.หวายเหนียว,กาญจนบุรี,ท่ามะกา,ทต.,ทต.หวายเหนียว,1,"  1,965,000 ","  1,965,000 ",  -   ,1 ,"  1,965,000 ","  1,965,000 ",  -   ,1 ,"  1,965,000 "
99,กาญจนบุรี ท่ามะกา อบต.เขาสามสิบหาบ,กาญจนบุรี,ท่ามะกา,อบต.,อบต.เขาสามสิบหาบ,5,"  23,353,300 ","  23,353,300 ",  -   ,5 ,"  4,695,100 ","  4,695,100 ",  -   ,3 ,"  4,695,100 "
100,กาญจนบุรี ท่ามะกา อบต.โคกตะบอง,กาญจนบุรี,ท่ามะกา,อบต.,อบต.โคกตะบอง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
101,กาญจนบุรี ท่ามะกา อบต.ดอนชะเอม,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ดอนชะเอม,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
102,กาญจนบุรี ท่ามะกา อบต.ตะคร้ำเอน,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ตะคร้ำเอน,3,"  22,146,000 ","  22,146,000 ",  -   ,2 ,"  9,825,000 ","  9,825,000 ",  -   ,1 ,"  9,825,000 "
103,กาญจนบุรี ท่ามะกา อบต.ท่ามะกา,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ท่ามะกา,7,"  16,954,900 ","  16,954,900 ",  -   ,7 ,"  17,054,900 ","  17,054,900 ",  -   ,4 ,"  9,756,900 "
104,กาญจนบุรี ท่ามะกา อบต.ท่าเสา,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ท่าเสา,2,"  2,682,800 ","  2,682,800 ",  -   ,2 ,"  2,682,800 ","  2,682,800 ",  -   ,2 ,"  2,682,800 "
105,กาญจนบุรี ท่ามะกา อบต.พงตึก,กาญจนบุรี,ท่ามะกา,อบต.,อบต.พงตึก,2,"  6,251,600 ","  6,251,600 ",  -   ,2 ,"  6,251,600 ","  6,251,600 ",  -   ,2 ,"  6,251,600 "
106,กาญจนบุรี ท่ามะกา อบต.ยางม่วง,กาญจนบุรี,ท่ามะกา,อบต.,อบต.ยางม่วง,3,"  7,030,200 ","  7,030,200 ",  -   ,3 ,"  7,030,200 ","  7,030,200 ",  -   ,2 ,"  6,325,500 "
107,กาญจนบุรี ท่ามะกา อบต.สนามแย้,กาญจนบุรี,ท่ามะกา,อบต.,อบต.สนามแย้,3,"  11,503,000 ","  11,503,000 ",  -   ,3 ,"  11,503,000 ","  11,503,000 ",  -   ,2 ,"  8,663,000 "
108,กาญจนบุรี ท่ามะกา อบต.แสนตอ,กาญจนบุรี,ท่ามะกา,อบต.,อบต.แสนตอ,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
109,กาญจนบุรี ท่ามะกา อบต.หวายเหนียว,กาญจนบุรี,ท่ามะกา,อบต.,อบต.หวายเหนียว,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
110,กาญจนบุรี ท่ามะกา อบต.อุโลกสี่หมื่น,กาญจนบุรี,ท่ามะกา,อบต.,อบต.อุโลกสี่หมื่น,1,"  7,792,000 ","  7,792,000 ",  -   ,1 ,"  7,792,000 ","  7,792,000 ",  -   ,1 ,"  7,792,000 "
111,กาญจนบุรี ไทรโยค ทต.ไทรโยค,กาญจนบุรี,ไทรโยค,ทต.,ทต.ไทรโยค,16,"  68,235,000 ","  65,680,800 ","  2,554,200 ",15 ,"  37,350,000 ","  37,350,000 ",  -   ,6 ,"  6,814,700 "
112,กาญจนบุรี ไทรโยค ทต.น้ำตกไทรโยคน้อย,กาญจนบุรี,ไทรโยค,ทต.,ทต.น้ำตกไทรโยคน้อย,6,"  22,853,000 ","  22,853,000 ",  -   ,6 ,"  22,853,000 ","  22,853,000 ",  -   ,2 ,"  6,653,000 "
113,กาญจนบุรี ไทรโยค ทต.วังโพธิ์,กาญจนบุรี,ไทรโยค,ทต.,ทต.วังโพธิ์,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
114,กาญจนบุรี ไทรโยค อบต.ท่าเสา,กาญจนบุรี,ไทรโยค,อบต.,อบต.ท่าเสา,3,"  9,603,000 ","  9,603,000 ",  -   ,3 ,"  9,603,000 ","  9,603,000 ",  -   ,2 ,"  7,606,000 "
115,กาญจนบุรี ไทรโยค อบต.บ้องตี้,กาญจนบุรี,ไทรโยค,อบต.,อบต.บ้องตี้,6,"  34,506,000 ","  34,506,000 ",  -   ,6 ,"  34,506,000 ","  34,506,000 ",  -   ,3 ,"  12,465,100 "
116,กาญจนบุรี ไทรโยค อบต.ลุ่มสุ่ม,กาญจนบุรี,ไทรโยค,อบต.,อบต.ลุ่มสุ่ม,12,"  46,539,000 ","  46,539,000 ",  -   ,10 ,"  43,091,000 ","  43,091,000 ",  -   ,4 ,"  16,150,200 "
117,กาญจนบุรี ไทรโยค อบต.วังกระแจะ,กาญจนบุรี,ไทรโยค,อบต.,อบต.วังกระแจะ,4,"  24,518,000 ","  24,518,000 ",  -   ,4 ,"  14,983,000 ","  14,983,000 ",  -   ,2 ,"  5,564,100 "
118,กาญจนบุรี ไทรโยค อบต.ศรีมงคล,กาญจนบุรี,ไทรโยค,อบต.,อบต.ศรีมงคล,6,"  22,148,000 ","  22,148,000 ",  -   ,6 ,"  22,148,000 ","  22,148,000 ",  -   ,4 ,"  7,212,400 "
119,กาญจนบุรี ไทรโยค อบต.สิงห์,กาญจนบุรี,ไทรโยค,อบต.,อบต.สิงห์,3,"  13,947,000 ","  13,947,000 ",  -   ,3 ,"  13,947,000 ","  13,947,000 ",  -   ,2 ,"  9,662,000 "
120,กาญจนบุรี บ่อพลอย ทต.บ่อพลอย,กาญจนบุรี,บ่อพลอย,ทต.,ทต.บ่อพลอย,7,"  43,437,000 ","  42,035,100 ","  1,401,900 ",6 ,"  27,018,000 ","  27,018,000 ",  -   ,3 ,"  10,091,000 "
121,กาญจนบุรี บ่อพลอย ทต.หนองรี,กาญจนบุรี,บ่อพลอย,ทต.,ทต.หนองรี,6,"  23,103,800 ","  23,103,800 ",  -   ,6 ,"  13,775,800 ","  13,775,800 ",  -   ,4 ,"  5,123,200 "
122,กาญจนบุรี บ่อพลอย อบต.ช่องด่าน,กาญจนบุรี,บ่อพลอย,อบต.,อบต.ช่องด่าน,3,"  26,044,000 ","  26,044,000 ",  -   ,3 ,"  7,886,000 ","  7,886,000 ",  -   ,1 ,"  7,886,000 "
123,กาญจนบุรี บ่อพลอย อบต.บ่อพลอย,กาญจนบุรี,บ่อพลอย,อบต.,อบต.บ่อพลอย,2,"  16,620,000 ","  16,620,000 ",  -   ,2 ,"  8,310,000 ","  8,310,000 ",  -   ,1 ,"  8,310,000 "
124,กาญจนบุรี บ่อพลอย อบต.หนองกร่าง,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองกร่าง,4,"  23,177,000 ","  23,177,000 ",  -   ,4 ,"  23,177,000 ","  23,177,000 ",  -   ,1 ,"  5,869,000 "
125,กาญจนบุรี บ่อพลอย อบต.หนองกุ่ม,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองกุ่ม,3,"  25,687,000 ","  25,687,000 ",  -   ,3 ,"  5,848,000 ","  5,848,000 ",  -   ,1 ,"  5,848,000 "
126,กาญจนบุรี บ่อพลอย อบต.หนองรี,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หนองรี,1,"  8,304,000 ","  8,304,000 ",  -   ,1 ,"  8,304,000 ","  8,304,000 ",  -   ,1 ,"  8,304,000 "
127,กาญจนบุรี บ่อพลอย อบต.หลุมรัง,กาญจนบุรี,บ่อพลอย,อบต.,อบต.หลุมรัง,1,"  9,981,000 ","  9,981,000 ",  -   ,1 ,"  9,981,000 ","  9,981,000 ",  -   ,1 ,"  9,981,000 "
128,กาญจนบุรี พนมทวน ทต.ดอนเจดีย์,กาญจนบุรี,พนมทวน,ทต.,ทต.ดอนเจดีย์,2,"  19,996,000 ","  19,996,000 ",  -   ,2 ,"  19,996,000 ","  19,996,000 ",  -   ,1 ,"  9,998,000 "
129,กาญจนบุรี พนมทวน ทต.ตลาดเขต,กาญจนบุรี,พนมทวน,ทต.,ทต.ตลาดเขต,2,"  5,540,000 ","  5,540,000 ",  -   ,1 ,"  3,140,000 ","  3,140,000 ",  -   ,1 ,"  3,140,000 "
130,กาญจนบุรี พนมทวน ทต.พนมทวน,กาญจนบุรี,พนมทวน,ทต.,ทต.พนมทวน,1,"  4,936,000 ","  4,936,000 ",  -   ,1 ,"  4,936,000 ","  4,936,000 ",  -   ,0 ,  -   
131,กาญจนบุรี พนมทวน ทต.รางหวาย,กาญจนบุรี,พนมทวน,ทต.,ทต.รางหวาย,5,"  19,880,000 ","  19,880,000 ",  -   ,5 ,"  10,540,000 ","  10,540,000 ",  -   ,1 ,"  5,997,000 "
132,กาญจนบุรี พนมทวน ทต.หนองสาหร่าย,กาญจนบุรี,พนมทวน,ทต.,ทต.หนองสาหร่าย,4,"  21,567,000 ","  21,567,000 ",  -   ,3 ,  -   ,  -   ,  -   ,0 ,  -   
133,กาญจนบุรี พนมทวน อบต.ดอนตาเพชร,กาญจนบุรี,พนมทวน,อบต.,อบต.ดอนตาเพชร,6,"  49,113,000 ","  49,113,000 ",  -   ,6 ,"  29,999,000 ","  29,999,000 ",  -   ,2 ,"  19,758,000 "
134,กาญจนบุรี พนมทวน อบต.ทุ่งสมอ,กาญจนบุรี,พนมทวน,อบต.,อบต.ทุ่งสมอ,2,"  8,919,000 ","  8,919,000 ",  -   ,1 ,"  6,519,000 ","  6,519,000 ",  -   ,1 ,"  6,519,000 "
135,กาญจนบุรี พนมทวน อบต.พนมทวน,กาญจนบุรี,พนมทวน,อบต.,อบต.พนมทวน,8,"  21,724,000 ","  21,724,000 ",  -   ,8 ,"  12,913,000 ","  12,913,000 ",  -   ,4 ,"  7,563,700 "
136,กาญจนบุรี พนมทวน อบต.พังตรุ,กาญจนบุรี,พนมทวน,อบต.,อบต.พังตรุ,3,"  24,584,900 ","  24,584,900 ",  -   ,3 ,  -   ,  -   ,  -   ,0 ,  -   
137,กาญจนบุรี พนมทวน อบต.หนองโรง,กาญจนบุรี,พนมทวน,อบต.,อบต.หนองโรง,5,"  42,924,100 ","  42,924,100 ",  -   ,5 ,"  33,189,100 ","  33,189,100 ",  -   ,3 ,"  20,013,800 "
138,กาญจนบุรี เมืองกาญจนบุรี ทต.แก่งเสี้ยน,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.แก่งเสี้ยน,1,"  2,297,600 ","  2,297,600 ",  -   ,1 ,"  2,297,600 ","  2,297,600 ",  -   ,0 ,  -   
139,กาญจนบุรี เมืองกาญจนบุรี ทต.ท่ามะขาม,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.ท่ามะขาม,3,"  17,533,000 ","  17,533,000 ",  -   ,3 ,"  17,533,000 ","  17,533,000 ",  -   ,3 ,"  17,533,000 "
140,กาญจนบุรี เมืองกาญจนบุรี ทต.ลาดหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.ลาดหญ้า,6,"  7,135,000 ","  7,135,000 ",  -   ,6 ,"  7,235,000 ","  7,235,000 ",  -   ,4 ,"  4,252,000 "
141,กาญจนบุรี เมืองกาญจนบุรี ทต.หนองบัว,กาญจนบุรี,เมืองกาญจนบุรี,ทต.,ทต.หนองบัว,12,"  36,060,000 ","  36,060,000 ",  -   ,11 ,"  21,591,000 ","  21,591,000 ",  -   ,5 ,"  13,333,000 "
142,กาญจนบุรี เมืองกาญจนบุรี อบต.เกาะสำโรง,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.เกาะสำโรง,2,"  24,082,000 ","  21,862,800 ","  2,219,200 ",2 ,"  1,890,000 ","  1,890,000 ",  -   ,1 ,"  1,890,000 "
143,กาญจนบุรี เมืองกาญจนบุรี อบต.แก่งเสี้ยน,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.แก่งเสี้ยน,4,"  24,637,000 ","  24,637,000 ",  -   ,4 ,"  24,637,000 ","  24,637,000 ",  -   ,2 ,"  5,932,000 "
144,กาญจนบุรี เมืองกาญจนบุรี อบต.ช่องสะเดา,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.ช่องสะเดา,5,"  34,162,000 ","  34,162,000 ",  -   ,4 ,"  24,276,000 ","  24,276,000 ",  -   ,3 ,"  19,440,000 "
145,กาญจนบุรี เมืองกาญจนบุรี อบต.บ้านเก่า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.บ้านเก่า,24,"  171,880,900 ","  171,880,900 ",  -   ,22 ,"  107,342,900 ","  107,342,900 ",  -   ,3 ,"  13,731,900 "
146,กาญจนบุรี เมืองกาญจนบุรี อบต.ลาดหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.ลาดหญ้า,4,"  29,372,000 ","  29,372,000 ",  -   ,4 ,"  11,088,000 ","  11,088,000 ",  -   ,1 ,"  7,023,000 "
147,กาญจนบุรี เมืองกาญจนบุรี อบต.วังด้ง,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.วังด้ง,7,"  30,101,000 ","  30,101,000 ",  -   ,6 ,"  27,701,000 ","  27,701,000 ",  -   ,5 ,"  17,705,000 "
148,กาญจนบุรี เมืองกาญจนบุรี อบต.วังเย็น,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.วังเย็น,2,"  1,772,000 ","  1,772,000 ",  -   ,2 ,"  1,772,000 ","  1,772,000 ",  -   ,2 ,"  1,772,000 "
149,กาญจนบุรี เมืองกาญจนบุรี อบต.หนองบัว,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.หนองบัว,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
150,กาญจนบุรี เมืองกาญจนบุรี อบต.หนองหญ้า,กาญจนบุรี,เมืองกาญจนบุรี,อบต.,อบต.หนองหญ้า,5,"  18,707,600 ","  18,707,600 ",  -   ,5 ,"  15,809,600 ","  15,809,600 ",  -   ,2 ,"  11,352,000 "
151,กาญจนบุรี เลาขวัญ ทต.เลาขวัญ,กาญจนบุรี,เลาขวัญ,ทต.,ทต.เลาขวัญ,6,"  34,451,000 ","  34,451,000 ",  -   ,6 ,"  14,546,000 ","  14,546,000 ",  -   ,2 ,"  7,771,000 "
152,กาญจนบุรี เลาขวัญ ทต.หนองฝ้าย,กาญจนบุรี,เลาขวัญ,ทต.,ทต.หนองฝ้าย,15,"  64,010,000 ","  64,010,000 ",  -   ,15 ,"  44,769,000 ","  44,769,000 ",  -   ,3 ,"  17,783,000 "
153,กาญจนบุรี เลาขวัญ อบต.ทุ่งกระบ่ำ,กาญจนบุรี,เลาขวัญ,อบต.,อบต.ทุ่งกระบ่ำ,11,"  82,719,000 ","  82,719,000 ",  -   ,11 ,"  76,135,000 ","  76,135,000 ",  -   ,4 ,"  29,822,700 "
154,กาญจนบุรี เลาขวัญ อบต.เลาขวัญ,กาญจนบุรี,เลาขวัญ,อบต.,อบต.เลาขวัญ,8,"  51,983,000 ","  51,983,000 ",  -   ,8 ,"  34,593,000 ","  34,593,000 ",  -   ,3 ,"  13,694,700 "
155,กาญจนบุรี เลาขวัญ อบต.หนองนกแก้ว,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองนกแก้ว,3,"  16,978,000 ","  16,978,000 ",  -   ,3 ,"  16,978,000 ","  16,978,000 ",  -   ,2 ,"  5,684,700 "
156,กาญจนบุรี เลาขวัญ อบต.หนองประดู่,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองประดู่,39,"  37,636,000 ","  37,636,000 ",  -   ,39 ,"  36,151,000 ","  36,151,000 ",  -   ,9 ,"  9,663,700 "
157,กาญจนบุรี เลาขวัญ อบต.หนองปลิง,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองปลิง,29,"  176,294,000 ","  176,294,000 ",  -   ,29 ,"  28,400,000 ","  28,400,000 ",  -   ,2 ,"  6,559,700 "
158,กาญจนบุรี เลาขวัญ อบต.หนองฝ้าย,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองฝ้าย,11,"  43,636,000 ","  43,636,000 ",  -   ,11 ,"  19,818,000 ","  19,818,000 ",  -   ,3 ,"  6,005,700 "
159,กาญจนบุรี เลาขวัญ อบต.หนองโสน,กาญจนบุรี,เลาขวัญ,อบต.,อบต.หนองโสน,6,"  54,938,000 ","  54,938,000 ",  -   ,6 ,"  6,816,000 ","  6,816,000 ",  -   ,1 ,"  6,816,000 "
160,กาญจนบุรี ศรีสวัสดิ์ ทต.เขาโจด,กาญจนบุรี,ศรีสวัสดิ์,ทต.,ทต.เขาโจด,9,"  11,963,100 ","  11,963,100 ",  -   ,9 ,"  7,982,500 ","  7,982,500 ",  -   ,4 ,"  7,879,000 "
161,กาญจนบุรี ศรีสวัสดิ์ ทต.เอราวัณ,กาญจนบุรี,ศรีสวัสดิ์,ทต.,ทต.เอราวัณ,5,"  8,408,200 ","  8,408,200 ",  -   ,5 ,"  8,301,900 ","  8,301,900 ",  -   ,3 ,"  4,430,400 "
